"Symbol","Date","Security Name","Quantity"
"GTOFFSHORE","29-Aug-2008","GREAT OFFSHORE LTD","139"
"HDFC","29-Aug-2008","HDFC LTD","3"
"HDFCBANK","29-Aug-2008","HDFC BANK LTD","272"
"HDIL","29-Aug-2008","HOUSING DEV &amp; INFRA LTD","20"
"HOTELEELA","29-Aug-2008","HOTEL LEELA VENTURES LTD","250"
"I-FLEX","29-Aug-2008","I-FLEX SOLUTIONS LIMITED","5"
"IBREALEST","29-Aug-2008","INDIABULLS REAL EST. LTD","30"
"ICICIBANK","29-Aug-2008","ICICI BANK LTD.","135"
"IDBI","29-Aug-2008","IDBI Bank Limited","101"
"IFCI","29-Aug-2008","IFCI LTD","780"
"INDIACEM","29-Aug-2008","THE INDIA CEMENTS LIMITED","65"
"INFOSYSTCH","29-Aug-2008","INFOSYS TECHNOLOGIES LTD","63"
"IOC","29-Aug-2008","INDIAN OIL CORP LTD","5"
"IRB","29-Aug-2008","IRB INFRA DEV LTD.","105"
"ISPATIND","29-Aug-2008","ISPAT INDUSTRIES LIMITED","1850"
"ITC","29-Aug-2008","ITC LTD","150"
"IVRCLINFRA","29-Aug-2008","IVRCL INFRAST &amp; PROJ LTD.","100"
"JPASSOCIAT","29-Aug-2008","JAIPRAKASH ASSOCIATES LTD","410"
"JSTAINLESS","29-Aug-2008","JINDAL STAINLESS LTD","64"
"KOTAKBANK","29-Aug-2008","KOTAK MAHINDRA BANK LTD","143"
"LITL","29-Aug-2008","LANCO INFRATECH LTD.","20"
"LT","29-Aug-2008","LARSEN &amp; TOUBRO LTD.","31"
"MARUTI","29-Aug-2008","MARUTI SUZUKI INDIA LTD.","20"
"MOSERBAER","29-Aug-2008","MOSER-BAER (I) LTD","1480"
"MRPL","29-Aug-2008","MRPL","100"
"NAGARFERT","29-Aug-2008","NAGARJUNA FERT &amp; CHEM LTD","500"
"NETWORK18","29-Aug-2008","NETWORK 18 FINCAP LTD.","60"
"NOIDATOLL","29-Aug-2008","NOIDA TOLL BRIDGE CO LTD","200"
"NTPC","29-Aug-2008","NTPC LTD","87"
"ONGC","29-Aug-2008","OIL AND NATURAL GAS CORP.","20"
"ORBITCORP","29-Aug-2008","ORBIT CORP. LTD.","25"
"ORIENTBANK","29-Aug-2008","ORIENTAL BANK OF COMMERCE","52"
"PANTALOONR","29-Aug-2008","PANTALOON RETAIL (I) LTD","8"
"PNB","29-Aug-2008","PUNJAB NATIONAL BANK","109"
"POWERGRID","29-Aug-2008","POWER GRID CORP. LTD.","5"
"PUNJLLOYD","29-Aug-2008","PUNJ LLOYD LIMITED","1732"
"RAJESHEXPO","29-Aug-2008","RAJESH EXPORTS LTD","100"
"RANBAXY","29-Aug-2008","RANBAXY LABS LTD","40"
"RELCAPITAL","29-Aug-2008","RELIANCE CAPITAL LTD","122"
"RELIANCE","29-Aug-2008","RELIANCE INDUSTRIES LTD","14"
"RELINFRA","29-Aug-2008","Reliance Infrastructure Limited","732"
"RENUKA","29-Aug-2008","SHREE RENUKA SUGARS LTD","20"
"RNRL","29-Aug-2008","REL. NAT. RESOURCES LTD.","1708"
"RPL","29-Aug-2008","RELIANCE PETROLEUM LTD.","60"
"RPOWER","29-Aug-2008","RELIANCE POWER LTD.","114"
"SAIL","29-Aug-2008","STEEL AUTHORITY OF INDIA","1050"
"SATYAMCOMP","29-Aug-2008","SATYAM COMPUTER SERVICES","315"
"SBIN","29-Aug-2008","STATE BANK OF INDIA","411"
"SESAGOA","29-Aug-2008","SESA GOA LTD","6"
"SKUMARSYNF","29-Aug-2008","S KUMARS NATIONWIDE LTD","75"
"STER","29-Aug-2008","STERLITE INDS (IND) LTD","161"
"SUZLON","29-Aug-2008","SUZLON ENERGY LIMITED","420"
"TATACHEM","29-Aug-2008","TATA CHEMICALS LTD","45"
"TATAMOTORS","29-Aug-2008","TATA MOTORS LIMITED","26"
"TATAPOWER","29-Aug-2008","TATA POWER CO LTD","30"
"TATASTEEL","29-Aug-2008","TATA STEEL LIMITED","65"
"TCS","29-Aug-2008","TATA CONSULTANCY SERV LT","2"
"TTML","29-Aug-2008","TATA TELESERV(MAHARASTRA)","50"
"TULIP","29-Aug-2008","Tulip Telecom Limited ","50"
"TVSMOTOR","29-Aug-2008","TVS MOTOR COMPANY  LTD","50"
"UNIONBANK","29-Aug-2008","UNION BANK OF INDIA","800"
"UNITECH","29-Aug-2008","UNITECH LTD","94"
"YESBANK","29-Aug-2008","YES BANK LIMITED","428"
"ZEEL","29-Aug-2008","ZEE ENTERTAINMENT ENT LTD","100"
"ACC","29-Aug-2008","ACC LIMITED","35"
"ASHOKLEY","01-Sep-2008","ASHOK LEYLAND LTD","2100"
"AXISBANK","01-Sep-2008","AXIS BANK LIMITED","75"
"BAJAJHIND","01-Sep-2008","BAJAJ HINDUSTAN LTD","40"
"BAJAJHLDNG","01-Sep-2008","BAJAJ HOLDINGS &amp; INVS LTD","31"
"BANKBARODA","01-Sep-2008","BANK OF BARODA","591"
"BANKINDIA","01-Sep-2008","BANK OF INDIA","300"
"BEML","01-Sep-2008","BEML LIMITED","10"
"BHARTIARTL","01-Sep-2008","BHARTI AIRTEL LIMITED","76"
"BHEL","01-Sep-2008","BHEL","31"
"BIOCON","01-Sep-2008","BIOCON LIMITED.","25"
"BPCL","01-Sep-2008","BHARAT PETROLEUM CORP  LT","50"
"CANBK","01-Sep-2008","CANARA BANK","310"
"CHAMBLFERT","01-Sep-2008","CHAMBAL FERTILIZERS LTD","1071"
"DABUR","01-Sep-2008","DABUR INDIA LTD","95"
"DENABANK","01-Sep-2008","DENA BANK","200"
"DLF","01-Sep-2008","DLF LIMITED","106"
"EDUCOMP","01-Sep-2008","EDUCOMP SOLUTIONS LTD","60"
"ESCORTS","01-Sep-2008","ESCORTS INDIA LTD","300"
"ESSAROIL","01-Sep-2008","ESSAR OIL LTD","132"
"FSL","01-Sep-2008","FIRSTSOURCE SOLU. LTD.","150"
"GAIL","01-Sep-2008","GAIL (INDIA) LTD","1000"
"GMRINFRA","01-Sep-2008","GMR INFRASTRUCTURE LTD.","25"
"GRASIM","01-Sep-2008","GRASIM INDUSTRIES LTD","100"
"GUJALKALI","01-Sep-2008","GUJARAT ALKALIES &amp; CHEM","1"
"HCLTECH","01-Sep-2008","HCL TECHNOLOGIES LTD","150"
"HDFC","01-Sep-2008","HDFC LTD","92"
"HDFCBANK","01-Sep-2008","HDFC BANK LTD","262"
"HINDPETRO","01-Sep-2008","HINDUSTAN PETROLEUM CORP","100"
"HINDZINC","01-Sep-2008","HINDUSTAN ZINC LIMITED","10"
"IBN18","01-Sep-2008","ibn18 Broadcast Limited","5"
"IBREALEST","01-Sep-2008","INDIABULLS REAL EST. LTD","30"
"ICICIBANK","01-Sep-2008","ICICI BANK LTD.","273"
"IDBI","01-Sep-2008","IDBI Bank Limited","200"
"IFCI","01-Sep-2008","IFCI LTD","2932"
"INFOSYSTCH","01-Sep-2008","INFOSYS TECHNOLOGIES LTD","5"
"ISPATIND","01-Sep-2008","ISPAT INDUSTRIES LIMITED","100"
"ITC","01-Sep-2008","ITC LTD","9"
"JETAIRWAYS","01-Sep-2008","JET AIRWAYS (INDIA) LTD.","5"
"JINDALSTEL","01-Sep-2008","JINDAL STEEL &amp; POWER LTD","10"
"JPASSOCIAT","01-Sep-2008","JAIPRAKASH ASSOCIATES LTD","100"
"KOTAKBANK","01-Sep-2008","KOTAK MAHINDRA BANK LTD","100"
"LITL","01-Sep-2008","LANCO INFRATECH LTD.","214"
"MOSERBAER","01-Sep-2008","MOSER-BAER (I) LTD","2465"
"MRPL","01-Sep-2008","MRPL","100"
"NTPC","01-Sep-2008","NTPC LTD","140"
"ONGC","01-Sep-2008","OIL AND NATURAL GAS CORP.","13"
"ORIENTBANK","01-Sep-2008","ORIENTAL BANK OF COMMERCE","22"
"PNB","01-Sep-2008","PUNJAB NATIONAL BANK","58"
"PUNJLLOYD","01-Sep-2008","PUNJ LLOYD LIMITED","21"
"RECLTD","01-Sep-2008","RURAL ELEC CORP. LTD.","390"
"RELCAPITAL","01-Sep-2008","RELIANCE CAPITAL LTD","43"
"RELIANCE","01-Sep-2008","RELIANCE INDUSTRIES LTD","23"
"RNRL","01-Sep-2008","REL. NAT. RESOURCES LTD.","775"
"RPOWER","01-Sep-2008","RELIANCE POWER LTD.","25"
"SAIL","01-Sep-2008","STEEL AUTHORITY OF INDIA","499"
"SATYAMCOMP","01-Sep-2008","SATYAM COMPUTER SERVICES","158"
"SBIN","01-Sep-2008","STATE BANK OF INDIA","134"
"SESAGOA","01-Sep-2008","SESA GOA LTD","123"
"SKUMARSYNF","01-Sep-2008","S KUMARS NATIONWIDE LTD","100"
"TATACOMM","01-Sep-2008","TATA COMMUNICATIONS LTD","10"
"TATAMOTORS","01-Sep-2008","TATA MOTORS LIMITED","100"
"TATASTEEL","01-Sep-2008","TATA STEEL LIMITED","26"
"TCS","01-Sep-2008","TATA CONSULTANCY SERV LT","15"
"WIPRO","01-Sep-2008","WIPRO LTD","20"
"WWIL","01-Sep-2008","WIRE &amp; WIRELESS (I) LTD.","50"
"YESBANK","01-Sep-2008","YES BANK LIMITED","200"
"ZEEL","01-Sep-2008","ZEE ENTERTAINMENT ENT LTD","100"
"ABB","01-Sep-2008","ABB LTD.","10"
"ACC","01-Sep-2008","ACC LIMITED","41"
"DABUR","02-Sep-2008","DABUR INDIA LTD","275"
"DENABANK","02-Sep-2008","DENA BANK","201"
"DIVISLAB","02-Sep-2008","DIVI'S LABORATORIES LTD","10"
"DLF","02-Sep-2008","DLF LIMITED","706"
"EDUCOMP","02-Sep-2008","EDUCOMP SOLUTIONS LTD","51"
"ESCORTS","02-Sep-2008","ESCORTS INDIA LTD","4"
"ESSAROIL","02-Sep-2008","ESSAR OIL LTD","119"
"FSL","02-Sep-2008","FIRSTSOURCE SOLU. LTD.","150"
"GAIL","02-Sep-2008","GAIL (INDIA) LTD","65"
"GITANJALI","02-Sep-2008","GITANJALI GEMS LIMITED","10"
"GMRINFRA","02-Sep-2008","GMR INFRASTRUCTURE LTD.","200"
"GRASIM","02-Sep-2008","GRASIM INDUSTRIES LTD","1"
"GSPL","02-Sep-2008","GUJARAT STATE PETRO LTD","440"
"GTOFFSHORE","02-Sep-2008","GREAT OFFSHORE LTD","66"
"HCC","02-Sep-2008","HINDUSTAN CONSTRUCTION CO","100"
"HDFC","02-Sep-2008","HDFC LTD","204"
"HDFCBANK","02-Sep-2008","HDFC BANK LTD","172"
"HDIL","02-Sep-2008","HOUSING DEV &amp; INFRA LTD","4988"
"HINDPETRO","02-Sep-2008","HINDUSTAN PETROLEUM CORP","42"
"HINDZINC","02-Sep-2008","HINDUSTAN ZINC LIMITED","15"
"HOTELEELA","02-Sep-2008","HOTEL LEELA VENTURES LTD","22"
"IBREALEST","02-Sep-2008","INDIABULLS REAL EST. LTD","75"
"ICICIBANK","02-Sep-2008","ICICI BANK LTD.","1613"
"IDBI","02-Sep-2008","IDBI Bank Limited","402"
"IDFC","02-Sep-2008","INFRA. DEV. FIN. CO. LTD","40"
"IFCI","02-Sep-2008","IFCI LTD","5357"
"INDIACEM","02-Sep-2008","THE INDIA CEMENTS LIMITED","70"
"INDIAINFO","02-Sep-2008","INDIA INFOLINE LIMITED","3750"
"INDIANB","02-Sep-2008","INDIAN BANK","86"
"INDUSINDBK","02-Sep-2008","INDUSIND BANK LIMITED","2"
"INFOSYSTCH","02-Sep-2008","INFOSYS TECHNOLOGIES LTD","175"
"IOC","02-Sep-2008","INDIAN OIL CORP LTD","200"
"ISPATIND","02-Sep-2008","ISPAT INDUSTRIES LIMITED","450"
"ITC","02-Sep-2008","ITC LTD","202"
"IVRCLINFRA","02-Sep-2008","IVRCL INFRAST &amp; PROJ LTD.","70"
"IVRPRIME","02-Sep-2008","IVR PRIME URBAN DEV. LTD.","1"
"JETAIRWAYS","02-Sep-2008","JET AIRWAYS (INDIA) LTD.","6"
"JPASSOCIAT","02-Sep-2008","JAIPRAKASH ASSOCIATES LTD","2704"
"JSTAINLESS","02-Sep-2008","JINDAL STAINLESS LTD","26"
"KOTAKBANK","02-Sep-2008","KOTAK MAHINDRA BANK LTD","233"
"LITL","02-Sep-2008","LANCO INFRATECH LTD.","59"
"LT","02-Sep-2008","LARSEN &amp; TOUBRO LTD.","125"
"MARUTI","02-Sep-2008","MARUTI SUZUKI INDIA LTD.","137"
"MOSERBAER","02-Sep-2008","MOSER-BAER (I) LTD","110"
"ABB","02-Sep-2008","ABB LTD.","13"
"ACC","02-Sep-2008","ACC LIMITED","224"
"NAGARCONST","02-Sep-2008","NAGARJUNA CONSTRN. CO. LT","200"
"NATIONALUM","02-Sep-2008","NATIONAL ALUMINIUM CO LTD","232"
"NEYVELILIG","02-Sep-2008","NEYVELI LIGNITE CORPORATI","1000"
"NTPC","02-Sep-2008","NTPC LTD","70"
"OMAXE","02-Sep-2008","OMAXE LIMITED","50"
"ONGC","02-Sep-2008","OIL AND NATURAL GAS CORP.","53"
"PARSVNATH","02-Sep-2008","PARSVNATH DEVELOPER LTD","200"
"PENINLAND","02-Sep-2008","PENINSULA LAND LIMITED","25"
"PFC","02-Sep-2008","POWER FIN CORP LTD.","50"
"PNB","02-Sep-2008","PUNJAB NATIONAL BANK","240"
"POLARIS","02-Sep-2008","POLARIS SOFTWARE LAB LTD","5"
"POWERGRID","02-Sep-2008","POWER GRID CORP. LTD.","215"
"PUNJLLOYD","02-Sep-2008","PUNJ LLOYD LIMITED","164"
"RAJESHEXPO","02-Sep-2008","RAJESH EXPORTS LTD","10"
"RANBAXY","02-Sep-2008","RANBAXY LABS LTD","595"
"RELCAPITAL","02-Sep-2008","RELIANCE CAPITAL LTD","54"
"RELIANCE","02-Sep-2008","RELIANCE INDUSTRIES LTD","27"
"RELINFRA","02-Sep-2008","Reliance Infrastructure Limited","225"
"RENUKA","02-Sep-2008","SHREE RENUKA SUGARS LTD","1000"
"RNRL","02-Sep-2008","REL. NAT. RESOURCES LTD.","1127"
"ROLTA","02-Sep-2008","ROLTA INDIA LTD","75"
"RPL","02-Sep-2008","RELIANCE PETROLEUM LTD.","85"
"RPOWER","02-Sep-2008","RELIANCE POWER LTD.","343"
"SAIL","02-Sep-2008","STEEL AUTHORITY OF INDIA","589"
"SATYAMCOMP","02-Sep-2008","SATYAM COMPUTER SERVICES","40"
"SBIN","02-Sep-2008","STATE BANK OF INDIA","527"
"SCI","02-Sep-2008","SHIPPING CORP OF INDIA LT","100"
"SESAGOA","02-Sep-2008","SESA GOA LTD","7"
"SIEMENS","02-Sep-2008","SIEMENS LTD","100"
"STER","02-Sep-2008","STERLITE INDS (IND) LTD","6"
"SUZLON","02-Sep-2008","SUZLON ENERGY LIMITED","695"
"SYNDIBANK","02-Sep-2008","SYNDICATE BANK","100"
"TATAMOTORS","02-Sep-2008","TATA MOTORS LIMITED","1"
"TATAPOWER","02-Sep-2008","TATA POWER CO LTD","5"
"TATASTEEL","02-Sep-2008","TATA STEEL LIMITED","36"
"TCS","02-Sep-2008","TATA CONSULTANCY SERV LT","17"
"TVSMOTOR","02-Sep-2008","TVS MOTOR COMPANY  LTD","10"
"UCOBANK","02-Sep-2008","UCO BANK","50"
"UNIONBANK","02-Sep-2008","UNION BANK OF INDIA","560"
"UNITECH","02-Sep-2008","UNITECH LTD","623"
"VOLTAS","02-Sep-2008","VOLTAS LTD","20"
"WELGUJ","02-Sep-2008","WELSPUN GUJ ST. RO. LTD.","140"
"WIPRO","02-Sep-2008","WIPRO LTD","909"
"YESBANK","02-Sep-2008","YES BANK LIMITED","50"
"ADLABSFILM","02-Sep-2008","ADLABS FILMS LTD","120"
"AIRDECCAN","02-Sep-2008","DECCAN AVIATION LIMITED","100"
"ALBK","02-Sep-2008","ALLAHABAD BANK","112"
"AMBUJACEM","02-Sep-2008","AMBUJA CEMENTS LTD","100"
"APTECHT","02-Sep-2008","APTECH LIMITED","35"
"ASHOKLEY","02-Sep-2008","ASHOK LEYLAND LTD","50"
"AXISBANK","02-Sep-2008","AXIS BANK LIMITED","471"
"BAJAJHLDNG","02-Sep-2008","BAJAJ HOLDINGS &amp; INVS LTD","9"
"BANKBARODA","02-Sep-2008","BANK OF BARODA","87"
"BANKINDIA","02-Sep-2008","BANK OF INDIA","202"
"BATAINDIA","02-Sep-2008","BATA INDIA LTD","5"
"BHARTIARTL","02-Sep-2008","BHARTI AIRTEL LIMITED","2"
"BHEL","02-Sep-2008","BHEL","80"
"BOMDYEING","02-Sep-2008","BOMBAY DYEING &amp; MFG. CO L","125"
"BONGAIREFN","02-Sep-2008","BONGAIGAON REFINERY LTD","13"
"BPCL","02-Sep-2008","BHARAT PETROLEUM CORP  LT","3"
"CAIRN","02-Sep-2008","CAIRN INDIA LIMITED","42"
"CANBK","02-Sep-2008","CANARA BANK","366"
"CENTURYTEX","02-Sep-2008","CENTURY TEXTILES LTD","508"
"CHAMBLFERT","02-Sep-2008","CHAMBAL FERTILIZERS LTD","1000"
"DISHTV","04-Sep-2008","DISH TV INDIA LTD.","50"
"DLF","04-Sep-2008","DLF LIMITED","878"
"EDUCOMP","04-Sep-2008","EDUCOMP SOLUTIONS LTD","90"
"ESSAROIL","04-Sep-2008","ESSAR OIL LTD","156"
"GAIL","04-Sep-2008","GAIL (INDIA) LTD","610"
"GMRINFRA","04-Sep-2008","GMR INFRASTRUCTURE LTD.","640"
"HCC","04-Sep-2008","HINDUSTAN CONSTRUCTION CO","600"
"HDFC","04-Sep-2008","HDFC LTD","84"
"HDFCBANK","04-Sep-2008","HDFC BANK LTD","51"
"HDIL","04-Sep-2008","HOUSING DEV &amp; INFRA LTD","2673"
"HEROHONDA","04-Sep-2008","HERO HONDA MOTORS LTD","10"
"IBREALEST","04-Sep-2008","INDIABULLS REAL EST. LTD","5"
"ICICIBANK","04-Sep-2008","ICICI BANK LTD.","1580"
"IDFC","04-Sep-2008","INFRA. DEV. FIN. CO. LTD","150"
"INDIAINFO","04-Sep-2008","INDIA INFOLINE LIMITED","60"
"INDIANB","04-Sep-2008","INDIAN BANK","45"
"INFOSYSTCH","04-Sep-2008","INFOSYS TECHNOLOGIES LTD","75"
"ISPATIND","04-Sep-2008","ISPAT INDUSTRIES LIMITED","1164"
"JETAIRWAYS","04-Sep-2008","JET AIRWAYS (INDIA) LTD.","5"
"JPASSOCIAT","04-Sep-2008","JAIPRAKASH ASSOCIATES LTD","2296"
"KTKBANK","04-Sep-2008","KARNATAKA BANK LIMITED","2"
"LT","04-Sep-2008","LARSEN &amp; TOUBRO LTD.","90"
"MARUTI","04-Sep-2008","MARUTI SUZUKI INDIA LTD.","734"
"MOSERBAER","04-Sep-2008","MOSER-BAER (I) LTD","5077"
"NAGARCONST","04-Sep-2008","NAGARJUNA CONSTRN. CO. LT","10"
"NAGARFERT","04-Sep-2008","NAGARJUNA FERT &amp; CHEM LTD","1000"
"ONGC","04-Sep-2008","OIL AND NATURAL GAS CORP.","14"
"PANTALOONR","04-Sep-2008","PANTALOON RETAIL (I) LTD","50"
"PARSVNATH","04-Sep-2008","PARSVNATH DEVELOPER LTD","65"
"PETRONET","04-Sep-2008","PETRONET LNG LIMITED","565"
"PIRHEALTH","04-Sep-2008","PIRAMAL HEALTHCARE LTD","45"
"PNB","04-Sep-2008","PUNJAB NATIONAL BANK","311"
"POLARIS","04-Sep-2008","POLARIS SOFTWARE LAB LTD","17"
"POWERGRID","04-Sep-2008","POWER GRID CORP. LTD.","325"
"PUNJLLOYD","04-Sep-2008","PUNJ LLOYD LIMITED","25"
"RANBAXY","04-Sep-2008","RANBAXY LABS LTD","774"
"RCOM","04-Sep-2008","RELIANCE COMMUNICATIONS L","10"
"RELCAPITAL","04-Sep-2008","RELIANCE CAPITAL LTD","35"
"RELIANCE","04-Sep-2008","RELIANCE INDUSTRIES LTD","60"
"RELINFRA","04-Sep-2008","Reliance Infrastructure Limited","25"
"RNRL","04-Sep-2008","REL. NAT. RESOURCES LTD.","726"
"ROLTA","04-Sep-2008","ROLTA INDIA LTD","10"
"RPL","04-Sep-2008","RELIANCE PETROLEUM LTD.","1025"
"RPOWER","04-Sep-2008","RELIANCE POWER LTD.","258"
"SATYAMCOMP","04-Sep-2008","SATYAM COMPUTER SERVICES","664"
"SBIN","04-Sep-2008","STATE BANK OF INDIA","510"
"SCI","04-Sep-2008","SHIPPING CORP OF INDIA LT","100"
"SESAGOA","04-Sep-2008","SESA GOA LTD","390"
"SUZLON","04-Sep-2008","SUZLON ENERGY LIMITED","100"
"SYNDIBANK","04-Sep-2008","SYNDICATE BANK","100"
"TATACHEM","04-Sep-2008","TATA CHEMICALS LTD","50"
"TATAMOTORS","04-Sep-2008","TATA MOTORS LIMITED","410"
"TATAPOWER","04-Sep-2008","TATA POWER CO LTD","11"
"TATASTEEL","04-Sep-2008","TATA STEEL LIMITED","25"
"UNITECH","04-Sep-2008","UNITECH LTD","200"
"WIPRO","04-Sep-2008","WIPRO LTD","628"
"YESBANK","04-Sep-2008","YES BANK LIMITED","180"
"ZEEL","04-Sep-2008","ZEE ENTERTAINMENT ENT LTD","75"
"ABAN","04-Sep-2008","ABAN OFFSHORE LTD.","447"
"ACC","04-Sep-2008","ACC LIMITED","15"
"ADLABSFILM","04-Sep-2008","ADLABS FILMS LTD","167"
"APTECHT","04-Sep-2008","APTECH LIMITED","102"
"ASHOKLEY","04-Sep-2008","ASHOK LEYLAND LTD","100"
"AXISBANK","04-Sep-2008","AXIS BANK LIMITED","91"
"BAJAJHLDNG","04-Sep-2008","BAJAJ HOLDINGS &amp; INVS LTD","33"
"BALLARPUR","04-Sep-2008","BALLARPUR INDUSTRIES LTD","300"
"BALRAMCHIN","04-Sep-2008","BALRAMPUR CHINI MILLS LTD","300"
"BHARTIARTL","04-Sep-2008","BHARTI AIRTEL LIMITED","15"
"BHEL","04-Sep-2008","BHEL","103"
"BPCL","04-Sep-2008","BHARAT PETROLEUM CORP  LT","1890"
"CANBK","04-Sep-2008","CANARA BANK","266"
"CENTURYTEX","04-Sep-2008","CENTURY TEXTILES LTD","90"
"CHAMBLFERT","04-Sep-2008","CHAMBAL FERTILIZERS LTD","834"
"CONCOR","04-Sep-2008","CONTAINER CORP OF IND LTD","10"
"DABUR","04-Sep-2008","DABUR INDIA LTD","207"
"DCB","04-Sep-2008","DEVELOP CREDIT BANK LTD","285"
"AXISBANK","05-Sep-2008","AXIS BANK LIMITED","110"
"BHEL","05-Sep-2008","BHEL","10"
"BPCL","05-Sep-2008","BHARAT PETROLEUM CORP  LT","353"
"CANBK","05-Sep-2008","CANARA BANK","80"
"CENTURYTEX","05-Sep-2008","CENTURY TEXTILES LTD","100"
"CHAMBLFERT","05-Sep-2008","CHAMBAL FERTILIZERS LTD","921"
"DABUR","05-Sep-2008","DABUR INDIA LTD","95"
"DCB","05-Sep-2008","DEVELOP CREDIT BANK LTD","30"
"DENABANK","05-Sep-2008","DENA BANK","204"
"DLF","05-Sep-2008","DLF LIMITED","60"
"EDUCOMP","05-Sep-2008","EDUCOMP SOLUTIONS LTD","10"
"ESCORTS","05-Sep-2008","ESCORTS INDIA LTD","4"
"GAIL","05-Sep-2008","GAIL (INDIA) LTD","10"
"GESHIP","05-Sep-2008","THE GE SHPG.LTD","100"
"HDFC","05-Sep-2008","HDFC LTD","18"
"HDFCBANK","05-Sep-2008","HDFC BANK LTD","10"
"HDIL","05-Sep-2008","HOUSING DEV &amp; INFRA LTD","298"
"HINDALCO","05-Sep-2008","HINDALCO  INDUSTRIES  LTD","116"
"HINDPETRO","05-Sep-2008","HINDUSTAN PETROLEUM CORP","62"
"HOTELEELA","05-Sep-2008","HOTEL LEELA VENTURES LTD","43"
"ICICIBANK","05-Sep-2008","ICICI BANK LTD.","184"
"IDBI","05-Sep-2008","IDBI Bank Limited","1281"
"IDEA","05-Sep-2008","IDEA CELLULAR LIMITED","32"
"IFCI","05-Sep-2008","IFCI LTD","2980"
"INDIAINFO","05-Sep-2008","INDIA INFOLINE LIMITED","30"
"INDIANB","05-Sep-2008","INDIAN BANK","6"
"IOC","05-Sep-2008","INDIAN OIL CORP LTD","4"
"ISPATIND","05-Sep-2008","ISPAT INDUSTRIES LIMITED","1000"
"ITC","05-Sep-2008","ITC LTD","1000"
"JPASSOCIAT","05-Sep-2008","JAIPRAKASH ASSOCIATES LTD","918"
"JPHYDRO","05-Sep-2008","JAIPRAKASH HYDROPOW LTD.","100"
"KOTAKBANK","05-Sep-2008","KOTAK MAHINDRA BANK LTD","25"
"KPIT","05-Sep-2008","KPIT CUMMINS INFOSYSTEMS","36"
"LITL","05-Sep-2008","LANCO INFRATECH LTD.","100"
"LT","05-Sep-2008","LARSEN &amp; TOUBRO LTD.","35"
"MARUTI","05-Sep-2008","MARUTI SUZUKI INDIA LTD.","494"
"MCDOWELL-N","05-Sep-2008","UNITED SPIRITS LIMITED","31"
"MOSERBAER","05-Sep-2008","MOSER-BAER (I) LTD","326"
"MPHASIS","05-Sep-2008","MPHASIS LIMITED","30"
"MRPL","05-Sep-2008","MRPL","850"
"MTNL","05-Sep-2008","MAHANAGAR TELEPHONE NIGAM","18"
"NAGARFERT","05-Sep-2008","NAGARJUNA FERT &amp; CHEM LTD","2845"
"NTPC","05-Sep-2008","NTPC LTD","25"
"OMAXE","05-Sep-2008","OMAXE LIMITED","100"
"ONGC","05-Sep-2008","OIL AND NATURAL GAS CORP.","72"
"ORCHIDCHEM","05-Sep-2008","ORCHID CHEMICALS LTD","184"
"PNB","05-Sep-2008","PUNJAB NATIONAL BANK","6"
"POWERGRID","05-Sep-2008","POWER GRID CORP. LTD.","75"
"PRAJIND","05-Sep-2008","PRAJ INDUSTRIES LTD","10"
"PUNJLLOYD","05-Sep-2008","PUNJ LLOYD LIMITED","50"
"RANBAXY","05-Sep-2008","RANBAXY LABS LTD","1"
"RCOM","05-Sep-2008","RELIANCE COMMUNICATIONS L","71"
"RELIANCE","05-Sep-2008","RELIANCE INDUSTRIES LTD","50"
"RELINFRA","05-Sep-2008","Reliance Infrastructure Limited","39"
"RENUKA","05-Sep-2008","SHREE RENUKA SUGARS LTD","133"
"RNRL","05-Sep-2008","REL. NAT. RESOURCES LTD.","750"
"ROLTA","05-Sep-2008","ROLTA INDIA LTD","10"
"RPL","05-Sep-2008","RELIANCE PETROLEUM LTD.","1528"
"RPOWER","05-Sep-2008","RELIANCE POWER LTD.","187"
"SAIL","05-Sep-2008","STEEL AUTHORITY OF INDIA","19"
"SBIN","05-Sep-2008","STATE BANK OF INDIA","129"
"SCI","05-Sep-2008","SHIPPING CORP OF INDIA LT","50"
"SESAGOA","05-Sep-2008","SESA GOA LTD","101"
"SUZLON","05-Sep-2008","SUZLON ENERGY LIMITED","150"
"TATAMOTORS","05-Sep-2008","TATA MOTORS LIMITED","25"
"TCS","05-Sep-2008","TATA CONSULTANCY SERV LT","265"
"WELGUJ","05-Sep-2008","WELSPUN GUJ ST. RO. LTD.","10"
"YESBANK","05-Sep-2008","YES BANK LIMITED","125"
"ABAN","05-Sep-2008","ABAN OFFSHORE LTD.","31"
"ABB","05-Sep-2008","ABB LTD.","60"
"ACC","05-Sep-2008","ACC LIMITED","95"
"ADLABSFILM","05-Sep-2008","ADLABS FILMS LTD","12"
"AIRDECCAN","05-Sep-2008","DECCAN AVIATION LIMITED","15"
"ALBK","05-Sep-2008","ALLAHABAD BANK","200"
"AMBUJACEM","05-Sep-2008","AMBUJA CEMENTS LTD","3"
"ANDHRABANK","05-Sep-2008","ANDHRA BANK","200"
"ISPATIND","08-Sep-2008","ISPAT INDUSTRIES LIMITED","351"
"ITC","08-Sep-2008","ITC LTD","117"
"IVRCLINFRA","08-Sep-2008","IVRCL INFRAST &amp; PROJ LTD.","100"
"JINDALSTEL","08-Sep-2008","JINDAL STEEL &amp; POWER LTD","40"
